0.0066637,0.0044253,0.0027954,0.0014364,0.00069234,0.00024023,0.0022022,0.00062306,0.00039892,0.00051999,0.0021956,0.0025492,0.00046506,0.0030542,0.0009982,0.0010197,0.00052547,0.00051085,0.00050059,0.0015704,0.0023221,0.00044088,0.0028585,0.0026236
0.0090884,0.0058501,0.0036611,0.0018581,0.00089849,0.00031486,0.0027909,0.00093013,0.00051875,0.0007287,0.0025922,0.0036747,0.00062974,0.0039474,0.001265,0.0011961,0.00081376,0.0006733,0.00067142,0.0022898,0.0029944,0.00058688,0.0036242,0.0038499
0.0089708,0.005621,0.0034833,0.0017885,0.00087148,0.00030914,0.0025109,0.0010571,0.00049987,0.00077146,0.0023342,0.0038747,0.00061636,0.0035716,0.0011737,0.00105,0.001015,0.00068213,0.00065195,0.0024652,0.002852,0.00058296,0.0034225,0.0042741
0.0087831,0.0054291,0.0033638,0.0017154,0.0008351,0.00029696,0.0020894,0.0012356,0.00047607,0.00087632,0.0020107,0.0039211,0.00061973,0.0030568,0.0010824,0.00087986,0.0013291,0.00067766,0.00063424,0.002708,0.002668,0.00057294,0.0031476,0.0045567
0.0093071,0.0057288,0.0035484,0.0017998,0.0008733,0.00031366,0.0017433,0.0015433,0.00050314,0.0012469,0.0018514,0.0041176,0.00069236,0.0026353,0.0011001,0.00078087,0.0019214,0.00075638,0.00067451,0.0031313,0.002662,0.00062679,0.00317,0.0051562
0.010924,0.0067091,0.0041478,0.0021054,0.0010145,0.00037093,0.0015621,0.0021355,0.00059787,0.0021787,0.0019177,0.0045625,0.00087691,0.0024717,0.0012289,0.00079995,0.0030584,0.00097334,0.00080365,0.0038729,0.0029026,0.00080728,0.0035371,0.0061318
0.0097728,0.0059277,0.0036909,0.0018678,0.00089897,0.00033408,0.0010661,0.0024848,0.00058276,0.0030171,0.001551,0.0037754,0.0010131,0.0017771,0.0010374,0.00063983,0.0036678,0.0012458,0.0007802,0.003424,0.0023866,0.00098011,0.0028982,0.0055475
0.010427,0.0063716,0.0039662,0.0020095,0.00096492,0.00034608,0.00088284,0.0036112,0.00067893,0.0047301,0.0013984,0.0035884,0.0015688,0.0015107,0.0010627,0.0006033,0.0048055,0.002305,0.00090952,0.0033284,0.0023225,0.001615,0.0027135,0.005841
0.0090927,0.0055408,0.0034572,0.0017606,0.00084639,0.00029934,0.00062734,0.0035527,0.00061223,0.0051006,0.0010122,0.0027495,0.0016664,0.0011003,0.00090155,0.00047617,0.0046077,0.0030879,0.00082198,0.0025096,0.0018544,0.001697,0.0022653,0.0050054
0.010033,0.0060558,0.0037933,0.0019434,0.00091507,0.00033044,0.0006093,0.0037395,0.00065636,0.0061059,0.0010325,0.0025018,0.0019613,0.0010694,0.00098649,0.00050888,0.0051605,0.0041639,0.00090485,0.0025882,0.0019238,0.001831,0.0024282,0.0051982
0.011171,0.0067289,0.0041999,0.0021525,0.0010241,0.00036774,0.00061232,0.0037353,0.0007065,0.0070843,0.0011829,0.002257,0.0023734,0.0010918,0.0010938,0.0005654,0.0056987,0.0050458,0.0010336,0.0029575,0.0020246,0.0018288,0.0024704,0.005411
0.010571,0.0063968,0.0040104,0.0020681,0.00096453,0.00035091,0.00054068,0.0030256,0.00067177,0.0069724,0.0011276,0.0017258,0.0027195,0.00095637,0.0010811,0.00053775,0.0053162,0.0051339,0.0010521,0.0027867,0.0017618,0.0015178,0.0020238,0.0048054
0.010072,0.0060781,0.0038007,0.001972,0.00092256,0.00032496,0.00049364,0.0024062,0.00069225,0.0067424,0.001106,0.0013509,0.0034281,0.00086298,0.0011276,0.00052345,0.0048481,0.0052379,0.0011222,0.0027018,0.0015433,0.0012629,0.0016592,0.0041433
0.009842,0.005919,0.0037307,0.0019388,0.00089449,0.00032607,0.00047629,0.001945,0.0008454,0.0067615,0.001393,0.0011516,0.004413,0.0008434,0.0015718,0.00056327,0.0044948,0.0055693,0.0012781,0.0031352,0.001465,0.0011666,0.0015299,0.0035858
0.010988,0.0066225,0.0041134,0.0021698,0.00099737,0.00036045,0.00051997,0.0017401,0.0014504,0.0076103,0.0023436,0.0011344,0.0059802,0.0009768,0.0029753,0.00076501,0.0045692,0.0065757,0.0016031,0.0044273,0.0016097,0.001248,0.0018158,0.0033743
0.010595,0.0063545,0.003969,0.0020759,0.00095957,0.00034815,0.00049886,0.0013732,0.0024173,0.0074396,0.0033929,0.00099847,0.0064395,0.00095635,0.0043079,0.00091171,0.0039786,0.0066779,0.0016549,0.0050328,0.0015221,0.0011597,0.0020338,0.0027478
