0.0002267661,0.0003592598,0.0003738677,0.0001754318,0.0003968491,0.0003799422,0.0002073884,0.0003640566,0.0003336078,0.0002626591,0.0001748347,0.0001919934,0.0003551938,0.0002046643,0.0001811767,0.0002204764,0.0003756132,0.0003241872,0.000609799,0.0004869331,0.0004605406,0.0003505734,0.0002291271,0.0001076842
0.0002374706,0.00038319,0.0004038032,0.0001830842,0.0004300163,0.0004074704,0.0002150369,0.000392181,0.0003586331,0.000281307,0.0001808607,0.0002012144,0.000380771,0.0002154028,0.0001895272,0.0002261147,0.0004072791,0.0003519079,0.0006496406,0.0005263157,0.0004973988,0.0003748596,0.0002428544,0.000112545
0.0002486188,0.000409585,0.000437498,0.000191762,0.0004663909,0.0004376198,0.0002216446,0.0004236916,0.0003841495,0.000301503,0.0001852643,0.0002093553,0.0004085706,0.0002281847,0.0001976805,0.0002326734,0.0004424642,0.0003822867,0.0006926224,0.0005734173,0.0005362054,0.0004014439,0.0002572241,0.0001173991
0.0002602517,0.0004386143,0.0004747401,0.0002012936,0.0005065896,0.0004712663,0.0002278821,0.0004586679,0.0004102331,0.000323072,0.0001892276,0.0002173811,0.0004385457,0.0002425115,0.0002059135,0.0002403562,0.0004811116,0.0004153052,0.0007393876,0.000627343,0.0005775731,0.0004303022,0.0002723154,0.0001222171
0.0002724053,0.0004704227,0.0005152591,0.0002114702,0.0005512137,0.0005092624,0.0002344563,0.0004971518,0.0004370089,0.0003458201,0.0001940035,0.000226307,0.0004706302,0.0002578345,0.0002145225,0.0002493112,0.0005231256,0.0004509344,0.0007905837,0.0006870661,0.0006221602,0.0004613895,0.0002882029,0.000126969
0.000285113,0.0005051444,0.0005588046,0.0002220984,0.0006008206,0.0005523978,0.0002420221,0.0005391824,0.0004645925,0.0003695677,0.000200753,0.0002370734,0.0005047626,0.0002736457,0.000223782,0.0002596757,0.0005684174,0.0004891474,0.0008468105,0.000751635,0.0006705761,0.0004946638,0.0003049557,0.0001316271
0.0002982282,0.0005425756,0.000604796,0.0002328623,0.0006555369,0.0006010366,0.0002510296,0.0005844499,0.0004928013,0.0003939189,0.0002104109,0.0002503869,0.0005405687,0.0002893041,0.0002338024,0.0002714113,0.0006165471,0.0005296097,0.0009080946,0.0008196996,0.0007229581,0.0005297732,0.0003224458,0.0001360873
0.0003118062,0.0005826099,0.0006536275,0.0002437296,0.0007158556,0.0006553363,0.0002616677,0.0006331106,0.0005219401,0.0004190091,0.0002231544,0.0002662404,0.0005782496,0.0003045467,0.0002445788,0.0002844611,0.0006679298,0.0005726102,0.00097553,0.0008914895,0.0007799585,0.0005668233,0.0003407399,0.0001404663
0.0003255528,0.0006241875,0.0007057865,0.0002545593,0.0007814884,0.0007140191,0.0002732691,0.0006847871,0.0005519619,0.0004448791,0.0002377477,0.0002831889,0.0006176837,0.0003190068,0.000255475,0.0002981846,0.0007228995,0.0006182181,0.0010498287,0.0009677058,0.0008414919,0.0006054632,0.0003595066,0.0001448883
0.0003391803,0.0006662703,0.0007617571,0.000265221,0.0008521346,0.0007758113,0.0002851601,0.0007391102,0.0005828169,0.0004715755,0.0002529448,0.00029979,0.000658755,0.0003323457,0.0002658609,0.0003119524,0.0007817846,0.000666502,0.0011316633,0.0010490659,0.0009074537,0.0006453524,0.0003784205,0.0001494751
0.0003524209,0.0007078924,0.0008219901,0.000275593,0.0009275142,0.0008395272,0.0002967133,0.0007957364,0.0006144587,0.0004991413,0.0002675859,0.0003147014,0.0007013556,0.0003442479,0.00027515,0.0003251785,0.0008448911,0.0007175256,0.0012216598,0.0011362379,0.0009777462,0.0006861739,0.0003971788,0.0001543402
0.0003668331,0.0007518802,0.0008912215,0.0002869724,0.0010123258,0.0009085395,0.0003088804,0.0008585518,0.0006500213,0.0005302065,0.0002820084,0.0003283451,0.0007490429,0.0003561931,0.0002842206,0.0003390013,0.0009169771,0.0007751273,0.0013268661,0.0012358796,0.0010574462,0.0007312138,0.0004175533,0.0001603653
0.0003804794,0.0007944593,0.0009645393,0.0002978349,0.0011015171,0.0009779279,0.0003199573,0.0009230739,0.0006860222,0.0005619868,0.0002944881,0.0003391207,0.0007977585,0.0003665883,0.0002916975,0.0003516051,0.0009935182,0.0008352208,0.0014407629,0.001342282,0.0011410846,0.000776516,0.0004372994,0.0001666131
0.0003931799,0.0008356712,0.0010396612,0.0003079554,0.0011939407,0.0010468092,0.0003299645,0.0009882226,0.0007215408,0.0005937341,0.0003051244,0.0003479376,0.0008462775,0.0003758642,0.0002979976,0.0003630255,0.0010732307,0.0008964582,0.0015613802,0.001454181,0.0012271315,0.0008210852,0.0004560667,0.0001726699
0.0004047637,0.0008755702,0.0011143652,0.000317117,0.0012884865,0.0011143433,0.0003389313,0.0010529548,0.0007556844,0.0006247215,0.0003140311,0.000355698,0.0008934128,0.0003844434,0.000303534,0.0003733059,0.0011548639,0.00095753,0.0016867957,0.0015703389,0.0013141025,0.00086396,0.0004735198,0.0001781324
0.0004150681,0.0009142084,0.0011865328,0.0003251133,0.0013840959,0.0011797292,0.0003468853,0.0011162755,0.0007876019,0.0006542561,0.0003213167,0.0003632625,0.0009380326,0.000392729,0.000308701,0.0003824877,0.001237225,0.0010171875,0.0018151763,0.0016895759,0.0014005827,0.0009042236,0.0004893386,0.000182616
0.0004256369,0.0009553705,0.0012593135,0.0003331034,0.0014857009,0.0012471997,0.0003552601,0.0011819891,0.0008197646,0.0006844305,0.0003284028,0.0003728425,0.000983064,0.0004026497,0.0003150792,0.0003921473,0.0013244459,0.0010785921,0.0019528619,0.0018181058,0.0014912064,0.0009448163,0.0005052486,0.0001865406
0.0004352234,0.000995952,0.0013293783,0.0003403196,0.00158916,0.0013132925,0.000363043,0.0012468031,0.0008494871,0.000713178,0.0003346078,0.0003832373,0.0010259802,0.0004128727,0.000321648,0.0004010101,0.001412286,0.0011385967,0.0020970194,0.0019517444,0.0015816112,0.0009830531,0.0005198255,0.0001895102
0.0004444358,0.0010364663,0.0013993417,0.0003475853,0.0016963833,0.0013797993,0.0003707112,0.0013124883,0.0008776335,0.0007414335,0.0003407185,0.0003943453,0.0010688211,0.0004234861,0.0003284883,0.0004093609,0.0015017919,0.0011987489,0.002254182,0.0020940342,0.0016737077,0.0010204667,0.0005338933,0.0001921683
0.0004538669,0.0010774129,0.0014717573,0.0003557036,0.0018092345,0.0014484672,0.0003787292,0.0013807727,0.0009050485,0.0007701097,0.0003475007,0.0004060644,0.0011135773,0.000434574,0.0003356776,0.0004174766,0.0015939867,0.0012605599,0.0024307188,0.0022484295,0.0017693612,0.0010585525,0.0005482555,0.0001951435
